"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4512 or yHMPu5000034897_Ogataea_glucozyma@Seq_1416"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4379 or yHMPu5000034897_Ogataea_glucozyma@Seq_4512"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4512"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4512;yHMPu5000034897_Ogataea_glucozyma@Seq_1416;yHMPu5000034897_Ogataea_glucozyma@Seq_4379"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5161"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5161"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5161"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5161"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2084 or yHMPu5000034897_Ogataea_glucozyma@Seq_3814"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2084"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2084"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2084;yHMPu5000034897_Ogataea_glucozyma@Seq_3814"
"MNXR106405"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"
"MNXR96884"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_6 or yHMPu5000034897_Ogataea_glucozyma@Seq_5486"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_6;yHMPu5000034897_Ogataea_glucozyma@Seq_5486"
"MNXR101931"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350 or yHMPu5000034897_Ogataea_glucozyma@Seq_1089 or yHMPu5000034897_Ogataea_glucozyma@Seq_619"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350;yHMPu5000034897_Ogataea_glucozyma@Seq_1089;yHMPu5000034897_Ogataea_glucozyma@Seq_619"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"	"yHMPu5000034897_Ogataea_glucozyma@Seq_869"
"MNXR106413"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_4512 or yHMPu5000034897_Ogataea_glucozyma@Seq_4379"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_4512;yHMPu5000034897_Ogataea_glucozyma@Seq_4379"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1562"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1562"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1562"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1562"
"MNXR101933"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350 or yHMPu5000034897_Ogataea_glucozyma@Seq_1089 or yHMPu5000034897_Ogataea_glucozyma@Seq_619"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350;yHMPu5000034897_Ogataea_glucozyma@Seq_1089;yHMPu5000034897_Ogataea_glucozyma@Seq_619"
"MNXR99209"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_308 or yHMPu5000034897_Ogataea_glucozyma@Seq_3928"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_308;yHMPu5000034897_Ogataea_glucozyma@Seq_3928"
"MNXR95501"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_759"	"yHMPu5000034897_Ogataea_glucozyma@Seq_759"	"yHMPu5000034897_Ogataea_glucozyma@Seq_759"	"yHMPu5000034897_Ogataea_glucozyma@Seq_759"
"MNXR103361"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5140 or yHMPu5000034897_Ogataea_glucozyma@Seq_4719"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5140"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5140"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5140;yHMPu5000034897_Ogataea_glucozyma@Seq_4719"
"MNXR101407"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3270"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3270"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3270"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3270"
"MNXR95455"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2297"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_2297"
