"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR99910"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2459"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2459"
"MNXR108098"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4576"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4576"
"MNXR108100"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4891 or yHMPu5000034637_Ogataea_populiabae@Seq_4000"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4891;yHMPu5000034637_Ogataea_populiabae@Seq_4000"
"MNXR102027"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3466 or yHMPu5000034637_Ogataea_populiabae@Seq_536 or yHMPu5000034637_Ogataea_populiabae@Seq_2467"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3466;yHMPu5000034637_Ogataea_populiabae@Seq_536;yHMPu5000034637_Ogataea_populiabae@Seq_2467"
"MNXR101960"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4556"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4556"
"MNXR101980"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_1616"	"yHMPu5000034637_Ogataea_populiabae@Seq_1616"	"yHMPu5000034637_Ogataea_populiabae@Seq_1616"	"yHMPu5000034637_Ogataea_populiabae@Seq_1616"
"MNXR102843"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4835 or yHMPu5000034637_Ogataea_populiabae@Seq_2091 or yHMPu5000034637_Ogataea_populiabae@Seq_3751"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4835;yHMPu5000034637_Ogataea_populiabae@Seq_2091;yHMPu5000034637_Ogataea_populiabae@Seq_3751"
"MNXR102824"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_334"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_334"
"MNXR102705"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4576"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4576"
"MNXR108124"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2382 or yHMPu5000034637_Ogataea_populiabae@Seq_55"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2382;yHMPu5000034637_Ogataea_populiabae@Seq_55"
"MNXR108148"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1176 or yHMPu5000034637_Ogataea_populiabae@Seq_3812"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1176;yHMPu5000034637_Ogataea_populiabae@Seq_3812"
"MNXR100099"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_468"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_468"
"MNXR108156"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4065 or yHMPu5000034637_Ogataea_populiabae@Seq_4877"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4065;yHMPu5000034637_Ogataea_populiabae@Seq_4877"
"MNXR108157"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4065 or yHMPu5000034637_Ogataea_populiabae@Seq_4877"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4065;yHMPu5000034637_Ogataea_populiabae@Seq_4877"
"MNXR103445"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_1141"	"yHMPu5000034637_Ogataea_populiabae@Seq_1141"	"yHMPu5000034637_Ogataea_populiabae@Seq_1141"	"yHMPu5000034637_Ogataea_populiabae@Seq_1141"
"MNXR100067"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_553"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_553"
"MNXR108168"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4891"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4891"
"MNXR108169"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2328"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2328"
"MNXR95530"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2571"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2571"
"MNXR108174"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5367 or yHMPu5000034637_Ogataea_populiabae@Seq_3560"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5367;yHMPu5000034637_Ogataea_populiabae@Seq_3560"
"MNXR100813"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_3220"	"yHMPu5000034637_Ogataea_populiabae@Seq_3220"	"yHMPu5000034637_Ogataea_populiabae@Seq_3220"	"yHMPu5000034637_Ogataea_populiabae@Seq_3220"
"MNXR103226"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_3141"	"yHMPu5000034637_Ogataea_populiabae@Seq_3141"	"yHMPu5000034637_Ogataea_populiabae@Seq_3141"	"yHMPu5000034637_Ogataea_populiabae@Seq_3141"
"MNXR102789"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_423"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_423"
