"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR106802"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_3370 or yHMPu5000034986_Candida_oregonensis@Seq_2274 or yHMPu5000034986_Candida_oregonensis@Seq_1013"	"yHMPu5000034986_Candida_oregonensis@Seq_1013 or yHMPu5000034986_Candida_oregonensis@Seq_2274 or yHMPu5000034986_Candida_oregonensis@Seq_3370"	"yHMPu5000034986_Candida_oregonensis@Seq_3370;yHMPu5000034986_Candida_oregonensis@Seq_2274;yHMPu5000034986_Candida_oregonensis@Seq_1013"	"yHMPu5000034986_Candida_oregonensis@Seq_3370;yHMPu5000034986_Candida_oregonensis@Seq_2274;yHMPu5000034986_Candida_oregonensis@Seq_1013"
"MNXR106804"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_1451"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_1451"
"MNXR106807"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_5276"	"yHMPu5000034986_Candida_oregonensis@Seq_5276"	"yHMPu5000034986_Candida_oregonensis@Seq_5276"	"yHMPu5000034986_Candida_oregonensis@Seq_5276"
"MNXR106808"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_4565"	"yHMPu5000034986_Candida_oregonensis@Seq_4565"	"yHMPu5000034986_Candida_oregonensis@Seq_4565"	"yHMPu5000034986_Candida_oregonensis@Seq_4565"
"MNXR106809"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3808"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3808"
"MNXR106810"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_523 or yHMPu5000034986_Candida_oregonensis@Seq_177"	"yHMPu5000034986_Candida_oregonensis@Seq_177"	"yHMPu5000034986_Candida_oregonensis@Seq_177"	"yHMPu5000034986_Candida_oregonensis@Seq_523;yHMPu5000034986_Candida_oregonensis@Seq_177"
"MNXR104940"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3029"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3029"
"MNXR100040"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_2910 or yHMPu5000034986_Candida_oregonensis@Seq_4979"	"yHMPu5000034986_Candida_oregonensis@Seq_2910 or yHMPu5000034986_Candida_oregonensis@Seq_4979"	"yHMPu5000034986_Candida_oregonensis@Seq_2910;yHMPu5000034986_Candida_oregonensis@Seq_4979"	"yHMPu5000034986_Candida_oregonensis@Seq_2910;yHMPu5000034986_Candida_oregonensis@Seq_4979"
"MNXR106812"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_824"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_824"
"MNXR99459"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_483"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_483"
