"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR105361"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"
"MNXR108560"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"
"MNXR103559"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_838"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_838"
"MNXR108566"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1491"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1491"
"MNXR95374"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1596"
"MNXR95300"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1014 or yHMPu5000035640_Yamadazyma_philogaea@Seq_661"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1730;yHMPu5000035640_Yamadazyma_philogaea@Seq_1014;yHMPu5000035640_Yamadazyma_philogaea@Seq_661"
"MNXR95203"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"
"MNXR100827"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"
"MNXR108585"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_71 or yHMPu5000035640_Yamadazyma_philogaea@Seq_48"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_71;yHMPu5000035640_Yamadazyma_philogaea@Seq_48"
"MNXR101975"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2119 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4724"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2119;yHMPu5000035640_Yamadazyma_philogaea@Seq_4724"
"MNXR103155"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3189"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3189"
"MNXR103154"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3189"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3189"
"MNXR95745"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1194 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3866 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3287 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1276"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1194;yHMPu5000035640_Yamadazyma_philogaea@Seq_3866;yHMPu5000035640_Yamadazyma_philogaea@Seq_3287;yHMPu5000035640_Yamadazyma_philogaea@Seq_1276"
"MNXR108635"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_30 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4376 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1100 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1802 or yHMPu5000035640_Yamadazyma_philogaea@Seq_836"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_30;yHMPu5000035640_Yamadazyma_philogaea@Seq_4376;yHMPu5000035640_Yamadazyma_philogaea@Seq_1100;yHMPu5000035640_Yamadazyma_philogaea@Seq_1802;yHMPu5000035640_Yamadazyma_philogaea@Seq_836"
