"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR118940"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118939"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118938"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_812"	""	"Tetrapisispora_blattae@Seq_812"
"MNXR118937"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
"MNXR118936"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118935"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118934"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_648"	""	"Tetrapisispora_blattae@Seq_648"
"MNXR118932"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118931"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
"MNXR118930"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118929"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118928"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_711"	""	"Tetrapisispora_blattae@Seq_711"
"MNXR118927"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_648"	""	"Tetrapisispora_blattae@Seq_648"
"MNXR118926"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
"MNXR118925"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118924"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118923"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_648"	""	"Tetrapisispora_blattae@Seq_648"
"MNXR118916"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118915"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_812"	""	"Tetrapisispora_blattae@Seq_812"
"MNXR118914"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_711"	""	"Tetrapisispora_blattae@Seq_711"
"MNXR118913"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_648"	""	"Tetrapisispora_blattae@Seq_648"
"MNXR118912"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
"MNXR118911"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118910"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118909"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_648"	""	"Tetrapisispora_blattae@Seq_648"
